Initial Velocity, Mean = 0, Std = 1
0.931169,-0.513377,-1.79893
-1.57372,0.140347,0.0238283
-0.959583,-1.54674,-0.460467
0.256002,-0.192609,1.59308
-0.69533,0.30505,-0.899582
-0.561798,-0.892879,-0.0849018
-1.38547,-0.546259,0.925529
0.565344,-0.602701,-0.497862
-0.796937,-0.13154,-0.787346
-0.400942,0.650258,-0.449301
0.317949,0.333002,0.469569
1.01739,0.172152,-0.977393
-1.37903,-0.449016,1.14925
-0.361223,0.796538,0.86443
0.433566,-0.787949,2.89937
1.2837,-0.111078,0.212149
0.465604,-0.835057,-0.427019
0.465657,-0.941903,1.70058
0.293315,-0.675289,1.03145
0.583576,-1.32849,1.15471
-2.34733,1.00089,1.43487
0.338101,0.0647942,-0.929802
-1.18052,-0.425142,0.37071
1.56738,0.933496,0.312597
1.32465,-0.36099,-0.395555
-0.162191,-0.996093,1.06713
-0.284242,-0.387102,1.07507
0.48743,0.845376,0.727151
-0.146939,0.791648,1.27866
1.42724,1.07404,-1.04435
-0.776122,-0.407863,1.7894
0.342907,0.157054,1.2697
-0.423094,-0.566454,0.234006
0.371952,0.102469,-0.946923
-0.273924,-1.58161,-0.491755
-0.168939,0.656204,-1.86653
-0.113183,0.483036,-1.4203
-1.11828,1.44541,1.23637
-2.268,-0.845342,0.039803
-1.61282,-0.0531389,-1.25713
0.248357,1.19937,0.634164
0.687102,-2.5085,1.97611
0.0398123,0.438948,-0.789271
-0.793294,1.0424,-0.568133
-0.566211,-1.24242,-1.73773
0.217125,0.472039,1.30712
0.10831,0.0450248,0.995311
0.873893,1.63216,0.748257
1.21048,0.511685,1.94351
0.540387,-1.70729,-0.504841
0.158363,0.590073,0.905509
0.0943494,1.31364,-0.905896
-0.830916,0.524124,0.329065
-0.976604,-0.0124654,0.887601
-0.849234,-0.260384,-0.0167415
-2.50544,1.74858,1.07681
0.708782,-0.303893,-0.712426
0.195535,-1.0827,0.956108
0.27826,0.380525,0.125813
-0.27567,-2.42524,1.31716
-1.42994,-1.02327,1.33754
-0.373377,-1.96603,-0.269106
0.253304,-0.940701,-0.367057
0.643879,0.523765,-0.669496
0.680857,0.628738,0.310703
-0.533878,0.705768,-1.24913
-1.09281,-0.265344,1.50052
0.891266,0.264044,-1.15496
-1.07689,-1.48377,-0.486766
-0.258683,-0.153413,1.75571
-0.449488,0.535765,-0.545622
1.25449,0.876953,-1.34954
-1.20167,-0.506092,-1.12009
0.0247067,0.444462,-0.35354
-0.273871,-0.194213,-0.542632
2.52465,0.928988,0.90114
0.711175,-0.00308573,1.12383
-1.09494,1.12651,2.32492
-2.04616,0.683797,1.47475
-0.534602,0.680604,-1.75453
-2.09205,-0.616823,-0.372613
-1.38873,0.313982,0.740761
0.121306,-1.37868,0.614514
-0.389157,-1.0007,2.15776
0.946749,1.46228,-0.276441
1.31098,0.530474,-1.98155
0.900815,-0.358598,-0.830212
-0.679427,0.804609,-0.614754
-1.74244,-0.774389,-1.56698
1.36541,1.48634,-0.2441
0.419594,-0.336015,0.405904
2.12838,-0.128384,1.61402
-0.498042,-0.56967,0.0206192
0.12848,-0.554717,-0.639708
-0.714206,1.42293,-0.246492
-0.526976,1.15285,0.694209
0.356396,0.0844495,-0.497678
-0.247818,-0.329098,-1.07042
-0.172509,-0.389581,-0.648604
0.289783,-0.172969,0.496151
-0.848959,0.104127,0.697907
-0.699264,-1.86866,0.35111
0.372613,-0.218118,0.826402
-0.693536,0.676713,0.911162
0.0686278,-0.0735977,-0.547442
-0.734777,-1.03039,-1.02511
-0.136609,-0.810446,0.329349
-1.61077,-1.24313,-1.16615
-0.226388,-0.49745,-1.07896
0.0210932,-1.37925,-1.81627
-0.28,-0.78186,-0.216335
-0.467805,0.785196,-0.330885
-0.10439,0.337914,-0.342096
-0.379238,-1.10225,0.606592
-0.404392,-0.0698546,-0.719212
0.567185,-0.273985,-0.392475
-0.773968,1.66998,0.742834
-0.643211,-0.0752337,0.773261
-2.04812,0.9549,1.22375
0.153489,0.767834,1.71579
-1.48298,-0.139503,-1.2487
0.0629339,-1.2982,-1.53197
1.19269,-0.632863,-0.657926
-1.30092,1.54865,0.625608
0.814693,-1.60287,1.94824
-0.0317976,-1.93666,-0.753992
0.95955,-1.08097,-0.0210516
0.257958,-1.36184,-0.0451862
-0.0590282,-2.16453,-0.528557
1.07009,0.122473,-0.493351
2.47621,0.489771,-0.0248835
-0.921391,-1.58701,-0.582368
0.00481374,-1.64651,-1.94393
-0.0508406,1.1734,-0.485721
-1.26697,0.716135,-1.15134
1.51851,-0.639332,-0.623475
0.532492,0.569768,0.253621
0.290531,-0.235434,1.76721
-1.04748,1.23509,-0.464065
0.561306,1.0002,1.017
-1.08606,0.271585,-0.408607
0.0684362,-0.0261374,0.0506283
0.820048,-0.0338852,1.69772
-0.257986,0.871567,-0.458223
0.743817,0.48133,-0.26096
1.17082,-0.437333,-0.885305
-1.12889,0.32989,0.530394
-0.0802767,0.20591,-0.294134
-0.152769,1.14769,-0.802101
0.83658,0.549588,-1.20648
-0.0811148,1.01452,1.27166
1.15124,-0.0868788,0.219925
-0.202906,-0.887993,0.511561
-0.395171,-0.665255,0.226047
0.63812,-0.669787,1.41105
-0.656568,1.07919,-1.00498
0.0521876,-0.593186,-1.19587
0.117474,0.413033,-0.860291
0.549624,0.378013,0.13729
-0.753845,2.13976,-0.0584833
-0.352065,-0.64488,-0.373064
0.664855,-1.04055,0.639875
-1.04215,1.35157,0.31113
0.467696,0.110112,0.774486
1.08828,0.380082,-1.2651
1.15777,-0.246477,0.858069
1.10706,1.16704,-0.42357
0.597773,-1.08325,-0.115948
-1.24685,-0.0713849,0.794454
0.69069,0.459188,0.484228
-1.25846,-0.661626,1.09009
0.178166,0.459317,0.144578
0.366647,1.04901,0.296932
0.662902,-0.99828,-0.2706
1.23424,2.19451,1.01112
-1.42006,0.611592,0.312894
2.14284,0.927571,0.331782
-0.186583,-0.141551,-0.35366
-0.862659,-0.152445,-0.460531
-0.0531446,1.43954,-0.163624
-0.512573,-0.592296,-0.451152
1.27937,0.546912,0.153708
0.121594,0.0481018,-0.231439
1.55845,0.122697,-0.508751
0.281356,-0.756721,-1.22128
-0.684746,1.47849,-0.491803
0.146699,1.13719,0.665784
-0.684669,-0.00651984,0.432012
0.428672,0.890609,0.318661
1.03747,1.45378,1.22578
-0.138117,-0.491559,0.272751
-1.22605,0.437407,-2.04518
0.715082,0.488155,1.25292
-0.26397,1.4716,-0.185396
-2.37919,2.24659,-0.258407
0.0218206,0.448033,-1.17089
-3.08856,1.43337,-0.336848
0.229295,-0.193351,0.771841
-0.669837,-1.55544,0.390444
0.552421,-0.076337,1.02814
0.757129,-1.77368,-0.101578
-2.29092,2.34972,1.22677
-0.730273,0.62572,0.635079
-0.443564,0.401733,-0.74644
0.0418664,1.07632,-0.0877559
0.607342,0.367051,0.326332
-0.762632,-0.120716,0.857719
-0.429101,-1.65883,-0.855148
0.954453,-0.831939,0.0377752
0.958518,-0.468371,1.56057
-0.681554,0.817756,1.89001
-0.00813202,-0.38065,-0.49338
0.88402,0.260852,-0.625745
-0.0512289,0.339809,0.400749
-0.362596,0.330338,-0.446431
0.189665,0.677162,0.578702
0.188734,-0.817029,-2.29286
-1.22809,-0.00187517,-1.71949
1.37924,2.75554,-0.184687
1.9517,-1.02457,-1.18152
-1.71151,-0.659045,-2.82525
2.31158,-1.06945,2.07255
-0.0851292,-0.415999,-1.48014
-1.33866,-0.808171,0.0907794
1.19482,1.93405,1.44205
0.587162,1.51406,0.577835
-1.73551,-0.132759,-0.824937
0.463298,-0.067812,1.77222
-0.281618,0.229641,-0.967624
-2.01391,1.53451,-0.154581
-2.81751,0.159858,1.8364
-0.874684,-0.359245,0.346387
-0.331119,-0.730724,0.454678
-0.0821549,-0.698578,-0.977904
-1.2372,-1.77589,-0.895579
-0.914191,1.42339,1.05009
-0.983107,-1.11628,-0.682671
-1.5194,0.850842,-0.186161
0.541758,1.44396,-0.533838
0.604717,-0.391038,-1.50783
-0.324572,0.358776,-1.09005
-0.985695,0.828693,-0.124423
0.0382612,-0.919261,1.16439
-2.01928,0.22789,0.355117
-0.946171,0.33197,-0.514698
-0.639294,0.126511,-0.931645
-0.201677,-1.77032,0.060776
0.0670233,-1.12137,-0.014554
-0.363366,0.309611,-1.29275
-1.02946,0.0374982,0.00678601
1.27906,1.49341,1.09767
0.706822,0.45623,0.7209
-0.288975,-0.713989,-0.00466513
1.20875,-0.0434851,-0.974138
-2.08483,-0.633806,-0.618577
0.917843,-0.848274,2.21001
-0.090571,-1.8606,-1.28761
-0.26151,0.546652,0.505082
-0.11128,1.68599,0.428107
-1.29669,0.678134,-1.00124
0.929422,-0.844223,-0.127747
-2.11446,-1.24099,0.143477
-0.699487,0.492658,-0.431282
0.371749,-0.469153,-0.0358408
-0.0376442,0.259877,-0.853285
-0.424959,0.0353647,-0.95704
-0.641184,0.489477,-0.640637
-1.76479,1.02789,0.342635
-1.0212,-1.52665,0.600655
0.349259,0.459208,0.364852
-0.601586,0.949022,-1.50779
0.174636,0.960031,1.93683
-0.445289,0.615626,1.33735
-0.761055,1.6507,-1.59651
-0.214862,3.27462,-0.19265
0.503789,1.66285,0.208496
-1.71092,0.275427,0.268412
-0.0216288,0.714468,-1.4381
0.073303,-0.502987,1.45627
1.02598,0.159152,0.148878
2.09463,-1.06233,-1.37314
-0.963014,0.576851,-1.96796
1.26842,0.81613,0.826799
-0.125862,1.37469,-1.02066
-2.98493,-1.78083,0.571964
-1.65457,0.563166,-0.962512
-1.72382,-0.243477,-0.644081
1.22806,-1.62508,-0.739742
-1.42407,1.64126,0.424647
0.461629,-0.423566,0.502555
-1.55701,-0.679674,0.609906
-0.603968,1.88374,-0.0689602
0.367906,-0.357074,1.63955
-1.45227,-1.59069,-1.52824
0.834075,2.02133,-0.833061
-1.36306,-0.427953,0.425179
1.27697,0.348412,-0.0679925
-0.583053,1.49171,-1.17902
-0.96825,1.89749,-0.785901
0.778018,2.85693,0.673908
-0.167321,0.279371,-2.46462
0.192847,0.175163,-0.519314
-0.581524,0.994659,0.765571
0.891721,0.934566,1.0225
-1.12404,-1.08746,0.364397
0.65141,-0.0944992,-0.10696
-0.458997,2.41137,-1.85808
1.98461,-1.387,-0.418036
0.274326,1.35721,0.90768
0.71425,-0.879654,-1.91311
1.75395,0.984534,-0.077312
-2.00226,1.05867,0.769695
-2.41875,-0.242645,0.269804
1.09695,-0.450374,1.73243
0.243621,0.468867,0.153332
0.412972,1.26852,0.985685
0.279555,-1.33292,-0.8037
1.30523,0.884145,-0.215742
0.14158,0.0169094,-1.07347
0.0319987,2.80197,-0.219701
-0.563773,-0.170095,0.0273872
0.834767,0.304106,0.464639
-1.42404,1.20929,1.16693
0.671225,1.17283,1.94234
-0.545728,-2.43308,0.658918
0.00599212,-1.00679,1.7849
0.237291,-1.1832,0.220992
-0.0848017,-0.484796,0.361898
-0.919114,-0.681747,0.510368
-1.04416,0.564749,-0.48488
-1.14485,0.805192,-0.729642
0.520615,-1.85544,0.270142
-0.455424,0.048994,-0.247423
-0.747077,1.57598,1.35615
-0.282383,0.599757,-0.329106
1.66454,1.28445,-0.577407
-1.26368,-0.494075,-0.933597
0.129057,-0.000464743,1.31614
-0.826211,-0.244346,-0.55984
0.462903,-0.778504,0.146635
0.10706,0.791397,0.20544
0.953986,-0.0508609,0.454275
-0.732737,-2.13426,-0.865553
-0.00174934,-0.0415969,0.0194866
-1.32234,0.250529,0.0348458
0.144413,-0.053184,-0.0705108
-0.449456,0.289337,-0.360177
-0.683377,-0.650229,-0.353792
0.117766,-0.603134,1.19184
0.224659,0.912343,-0.111676
-0.96426,-0.352699,-1.29987
0.393468,0.677666,-1.30269
-0.895895,-0.422803,0.473554
-0.966824,-1.19235,0.284317
0.145139,0.168688,-0.459442
0.528864,-0.123925,-1.66005
0.103429,-0.317788,-1.31433
-0.934003,-0.177218,-1.3021
-0.177482,-1.06767,-0.655424
-0.181543,-0.0134607,-2.20372
0.498901,0.255526,0.494204
-0.186472,0.784413,-1.20334
0.807859,-0.959719,0.407111
0.148031,0.0885396,1.0547
0.347998,-0.248718,0.382202
1.03278,-1.49778,-1.31561
0.280568,1.80521,0.409857
0.250565,-0.223884,0.553624
0.968757,-0.702231,-0.514382
0.751078,0.587542,-0.686075
-0.392482,-0.213491,-1.81335
-0.0605379,-0.0133289,1.21678
-0.919518,-0.458576,0.753302
-0.326876,1.30336,0.160568
0.768171,-1.03438,-0.0686383
-2.18228,-0.630212,0.274602
0.63502,1.79694,-0.952362
-0.319901,-0.483089,-0.417756
0.501878,0.368124,-0.534706
-0.105425,1.19186,0.631684
-0.159017,-0.302992,-1.14458
-2.16722,-0.562468,0.246692
0.236276,-0.183597,-1.17012
0.332336,-2.8854,-2.02489
0.213332,-0.910514,0.827386
0.780865,1.18809,1.53683
-0.522481,-0.235408,0.893832
1.29157,-1.91882,0.563607
1.57751,0.723061,-0.803857
0.579661,0.591266,1.37668
0.209211,-0.43293,-1.28953
-0.301432,-1.06694,-0.441326
0.349615,-0.407924,-0.611325
1.19055,-1.69012,-1.86689
-1.13367,0.342358,-0.459228
-0.252491,1.4046,0.953657
-0.306698,1.2591,-0.756174
-1.29847,0.0598634,0.35044
0.0738026,-0.531226,1.69901
-1.31561,0.0463225,0.309023
0.782284,-0.275151,-0.137439
0.399137,1.38135,-1.14416
-1.08645,-0.841287,-0.0930203
-0.990334,-1.44757,-0.110712
-0.187126,0.76126,-1.56644
1.14986,-0.187555,0.126332
-0.394209,-0.454375,-0.688518
-6.05649e-005,0.891373,-2.08984
0.13245,0.214386,-0.436342
-1.05689,0.377383,1.53225
0.429602,-0.628229,-1.24492
0.261765,1.13363,-0.103732
-0.896734,-1.40219,-0.72555
1.22388,-0.424318,-0.0579799
-0.546195,1.29856,-0.877195
2.21591,-0.182018,0.150666
1.40296,-0.620256,-2.58653
-0.336338,-1.18531,-0.896825
-0.602125,0.0608635,0.612301
-1.05744,-0.491133,-0.273448
-0.317092,-1.37579,-1.66406
-0.117742,0.796096,-0.500795
0.475967,-0.409896,0.330611
1.31728,-0.767775,-0.306867
-1.31797,0.661506,0.980761
1.21021,0.248121,-1.02836
0.484985,-0.693324,-0.227484
0.512978,0.310789,1.36227
-0.193015,0.128227,-1.10621
1.75376,-0.5136,0.883249
-0.35179,0.179335,1.51309
-0.608447,-0.0895255,0.333142
1.1427,-0.604826,-0.15634
-1.7288,0.0342922,-0.062066
-1.06906,-0.35162,0.677741
0.433565,1.34385,-1.73642
-0.878036,0.672433,0.319778
-0.742991,0.173058,0.00327244
-0.457001,-0.336065,0.405896
0.218783,-0.790458,2.347
-1.4871,0.5326,-0.142067
0.906867,-0.444551,2.09634
0.163615,0.329967,-1.96225
0.104885,-0.162893,-0.4722
-0.144645,-0.360955,0.574916
-0.0290989,0.091328,1.01743
0.162225,1.53422,-0.335087
-0.432261,0.0405843,-2.27862
1.08467,-1.22299,0.26081
-1.39194,-1.33542,-0.722486
-0.068443,-1.28973,0.114313
-1.30628,-0.430869,-0.577392
-0.0899861,1.41273,-0.260695
0.0228811,0.151369,-0.144597
1.24104,-0.00714788,-0.513683
1.42141,0.892058,-0.323729
-0.916754,0.267124,-0.30202
-0.122626,-0.966834,-0.715673
0.769383,-0.854302,1.43702
-0.314963,-1.06787,-2.83526
0.197364,-0.378006,-0.895571
-1.79362,0.44378,0.756464
-0.93297,0.229687,-1.78279
1.51218,-0.457832,-0.758703
1.09986,-0.543775,-1.20785
-1.20948,-0.776365,0.0837082
0.639142,1.54593,0.356167
-0.177185,-0.746822,1.05502
-0.777515,-0.590556,1.06056
-0.728195,-0.513116,-1.22424
0.618324,1.59296,2.46663
-1.68092,-0.00688855,0.566156
0.525688,1.00682,0.209636
1.12899,0.923215,0.346361
-0.104692,-0.0801016,1.95442
-0.414475,0.876871,-0.221882
-2.13903,-1.46151,-0.582855
-0.454112,-0.0326876,0.577553
0.402256,-1.35072,0.867471
-0.351388,0.625018,2.06262
0.987518,0.788334,0.861591
0.849164,0.938157,1.37266
-0.145925,-1.86567,-2.40064
0.0160085,-1.35692,2.36982
0.637762,0.287482,0.778309
0.50555,-0.086075,-0.814269
0.394083,0.345596,-1.59831
-0.615037,0.985132,0.764352
0.453718,-0.661938,0.172978
-0.846992,-0.770842,1.54246
0.250551,-0.388653,-0.220816
1.53127,-0.816319,-0.885915
-1.33229,-0.0248339,-0.844019
1.57939,-0.647514,-0.539172
-1.06128,-2.19356,-0.395735
1.20989,-0.937023,1.10474
-1.72809,-1.0894,0.88281
-0.542837,-0.106193,0.132658
-0.25344,1.23202,1.18305
1.55463,0.292819,0.261601
-0.505983,-0.28713,0.274796
0.514117,-0.411492,0.145057
-0.539057,-1.65612,0.992175
-2.20908,0.508932,0.928894
-0.439092,0.278048,1.25273
0.0987515,1.55261,-1.02613
0.709925,-0.852176,0.734582
-0.550907,0.028396,0.239106
-0.899596,0.730079,-0.376949
0.463547,-0.0250771,0.732469
-0.928609,-0.0728469,-0.889355
1.27039,-0.93051,-1.69353
0.26165,-0.270549,0.664735
0.632822,-2.14777,-0.413801
-0.90025,-0.100941,-0.594805
0.66883,0.767917,-0.119472
0.353287,0.808092,0.127275
2.25651,0.244097,0.454385
-0.683164,-0.291736,-0.0872922
1.43593,0.0595086,0.312329
1.67642,-0.00582341,1.51116
0.00176958,-0.280045,-0.997712
-1.33652,0.699131,0.210727
-0.711728,-1.4854,-0.331654
0.70226,0.220424,-0.899262
0.909831,1.12935,0.755627
1.50012,0.0502739,-0.489462
0.725247,0.787191,-1.1901
-0.44774,-0.0713901,-0.792532
-0.991563,0.200962,1.19673
0.476699,0.408338,0.550104
1.24725,-0.589644,-1.04954
0.475122,1.21688,-0.19387
-1.26858,-0.619218,-0.793053
1.42364,1.91401,1.10025
-1.03806,-0.972288,-0.591421
-1.6159,-0.207873,1.14709
-0.003786,-0.681758,-0.0352724
-0.0505671,-2.53996,-1.68964
-0.421729,-0.393742,-1.79418
0.0732933,0.796738,-0.629061
0.392435,0.0225958,-0.0501517
-1.31334,0.171426,-1.20668
0.426187,-0.163011,-1.55801
0.455945,0.508483,-0.793561
-0.798784,-0.856947,0.902632
0.188934,-0.452971,1.0898
-0.147314,-0.0570761,-1.41546
0.090768,-0.20114,0.107703
0.105171,-0.302132,-0.429801
-0.267847,-1.54476,1.46088
-0.649417,-0.123545,2.34301
-0.483796,0.0898699,0.698251
-1.30094,0.261317,0.990166
2.05601,1.21744,-1.5762
-1.06801,1.12345,0.259548
0.149374,0.769294,-0.54072
-3.00925,1.28374,0.557603
0.783923,-0.501558,1.09183
0.733638,0.136409,3.01512
0.86927,-0.0287023,-0.752764
0.731281,1.15891,-1.05524
0.990779,0.680697,1.62083
-0.0988978,0.210354,0.300382
0.932863,-0.362483,0.434401
-1.03675,-0.191905,1.99202
0.671782,-0.200947,1.3906
-0.785515,-2.3962,-0.97633
0.419294,0.319909,0.821102
0.606628,1.13291,0.590429
0.342967,-0.919057,-0.88861
-0.0915889,0.38151,-1.12697
1.83179,-0.850228,1.10236
-0.240233,1.27736,-1.70511
-0.859371,-0.803705,1.32564
-0.0178694,1.46419,-0.0189958
-1.13452,1.32537,0.164308
-1.17011,-0.655627,-1.41125
0.0415521,1.04288,-1.72811
0.962718,-0.580416,-1.33504
-0.410472,1.10588,0.195409
-0.584204,-1.0122,1.64859
-0.946686,-1.34531,0.513933
0.180121,-0.42967,-0.0370935
0.560337,1.10445,0.585486
1.3176,-0.0523385,-0.189344
-2.16008,-1.53123,-1.10515
0.570381,1.79211,-0.323779
-0.248706,-0.804785,0.626473
0.832914,0.0889145,-0.498347
-0.939745,-0.0320328,-1.92269
-0.221612,-1.30867,-0.252455
-0.221743,1.09599,-0.107681
-1.1511,-0.868141,-0.145134
0.805624,-1.53229,0.235564
0.447497,-0.983257,-1.63152
-0.0230573,-0.14972,-0.691799
-0.580884,1.69598,0.645953
0.931559,0.422672,0.655908
-1.15188,-0.572763,0.716157
-0.286295,0.219922,-0.891722
1.2484,-1.14639,-0.345538
-0.596168,0.0119008,-0.866236
0.639059,-1.10843,-1.29272
-1.9065,0.717584,-0.136427
0.829323,0.462182,-0.415745
-0.164456,0.255746,-0.0587364
0.00456583,-0.0461049,-1.08401
-0.430874,-0.457095,0.639532
0.473514,-0.617055,-0.25724
0.362651,-0.771876,-1.31902
1.83474,-1.60782,1.16351
1.72403,-1.36032,-1.61658
-0.729769,-0.305309,-1.40513
1.24034,-1.65011,0.011755
-0.62744,0.0896362,-0.116178
-1.8682,-0.260005,-1.04824
1.06737,0.0618016,1.13486
-1.48315,1.30338,-0.352405
1.09266,-1.4006,-0.0503444
-0.287091,0.573952,-0.18576
-0.0943877,1.14078,-0.518111
0.722064,0.76436,-0.381688
-0.479835,-1.3119,0.87894
0.555446,0.678803,-0.987809
-0.454565,-0.0560756,0.935858
0.458422,-1.90552,-0.51561
-1.09835,2.07523,1.48231
2.22739,-0.449847,-0.477754
0.0394878,-0.77615,0.653756
-0.169812,0.529217,-1.27868
1.2916,-0.563337,0.727416
-1.46757,-0.957421,-1.1266
0.306551,-1.97813,-0.916159
0.886293,0.16659,2.22946
-1.12028,0.0235337,-1.15666
-0.710039,-0.196441,0.362807
1.28225,-0.235062,-0.541031
0.339996,1.4587,-0.364593
1.10524,-0.195833,-1.03647
0.0237928,1.96994,0.431644
1.43725,-0.168892,0.469748
0.862575,1.80491,-0.035961
0.307174,1.80318,-1.12689
-1.72673,-0.534112,-0.0982389
-2.40513,0.518024,-0.777272
0.951977,2.0171,0.177061
-1.46929,-1.345,0.285598
-1.11596,0.412686,-1.42257
0.983635,1.72727,-0.542565
-0.265623,-0.777964,1.4184
-0.546412,0.838706,0.0262192
1.53645,-0.850318,-0.0138466
-0.2947,0.373155,0.976934
-0.515964,-0.398601,0.788691
-1.69433,0.176275,-1.34013
1.87846,0.124041,-1.56131
0.38502,-0.594217,-0.0725679
0.536253,-0.83236,-0.329269
0.113807,-1.37207,1.44376
-0.222764,-0.338828,0.44938
0.36684,-0.789801,-1.20238
2.23459,0.302416,0.286511
-1.43475,2.28746,1.15076
0.287618,-0.289925,0.835402
0.00631608,0.0923829,0.621145
0.936385,-1.71562,1.75317
1.90965,-0.959946,1.27643
0.961308,-1.77513,-0.502172
0.399093,1.20732,-0.188157
1.41785,-1.04425,1.29905
-0.171425,0.760479,-0.449215
1.22762,1.23366,-2.72301
-0.104951,1.50285,0.156298
0.290694,0.319407,-1.62025
0.27532,0.227393,-0.50264
0.15147,-0.631187,-0.525304
2.72918,-0.420527,-0.233082
0.764783,-0.74527,0.207927
2.76264,0.656087,0.470112
-1.53364,0.273553,0.860285
-0.66372,-0.644568,-1.1199
1.08301,4.07388,1.30466
-0.918084,-0.408536,-1.12299
1.40674,0.79883,-0.869324
-0.142802,0.998656,1.39862
0.572041,0.108639,-0.0179418
0.41947,-1.35671,-0.165875
1.17697,-0.222186,-1.07878
0.517817,-0.090118,0.045648
-1.83138,1.18511,0.597898
0.53242,-0.943189,0.435576
-2.13327,0.309513,0.454513
0.797495,-0.0194767,1.39909
1.18275,-0.557253,-2.09546
-0.340526,0.409714,-1.60367
0.465358,-0.684971,-0.00287476
-0.0124588,0.0740012,0.0457752
1.42063,0.906532,-0.613894
0.877561,0.778207,0.56039
-0.715428,0.385833,-1.50284
-0.314498,-1.61233,-1.34211
0.731719,-0.0222684,-0.279718
-0.255146,-0.10146,-0.410648
-0.367987,-0.368718,1.38163
-1.37771,0.63582,-1.33866
1.87739,0.882444,1.79042
0.742218,-1.73672,0.807611
0.311539,0.398701,-1.49412
1.18015,1.86417,-2.04703
-0.175015,-1.15912,-0.913486
0.955719,-0.646717,-1.637
0.986655,-0.360862,0.887795
1.02932,0.908036,-1.1128
0.435282,1.30881,0.764871
1.45261,0.972789,0.707827
1.00753,0.362626,0.628122
1.17781,1.23465,-1.00661
-0.926887,0.944472,0.948194
-0.134026,0.901561,0.0284877
1.36803,0.0437994,0.785735
0.399054,-1.40975,0.521761
-0.197539,1.07596,-1.43455
-0.640634,0.607781,-0.816932
1.14884,0.359289,-0.098179
0.962529,0.733743,-0.886746
0.84475,-1.63191,0.113788
-0.323888,1.08632,0.105024
1.09971,-0.445415,-0.491128
1.43832,0.977775,-0.293048
-0.462868,-0.134412,0.971295
0.53899,0.0585618,0.87937
0.890456,-0.4496,-2.01245
-0.055138,-0.627997,0.081324
-0.411055,-1.03837,-0.333108
0.411118,-0.560723,0.279085
-1.97327,0.421443,-0.34619
-0.973205,0.138411,0.404454
-0.971444,-0.0288039,-0.308782
0.761021,0.984008,1.09272
-1.02631,0.0602156,-0.246753
-0.5169,0.963303,0.852139
0.140408,-0.804817,-0.396797
0.701155,-0.503681,-0.532975
-0.609565,1.26851,-0.0345514
1.35604,-2.42628,1.77724
-0.771729,1.2027,-0.111773
-1.4081,-0.615114,-0.694013
-0.0875747,-0.299935,0.143474
0.0718723,0.472886,0.882253
-0.874151,-0.655572,-0.131819
-0.225937,-0.603885,-0.524649
-0.205024,-0.671618,0.781668
0.180186,-0.709022,0.0262856
0.152536,-0.0273728,-0.522998
2.07589,1.8376,1.64838
0.202513,-0.282964,0.546648
0.586499,0.359956,0.946707
-0.408202,-1.00558,-0.454573
0.474921,0.616412,-0.920852
-0.937141,1.25777,-0.477224
0.201809,-0.204787,1.51703
-0.351832,0.502724,-0.456517
1.1415,-1.13108,0.170005
-0.0132739,-0.404368,0.258418
0.789152,0.255785,-2.63209
-1.7648,1.08316,-0.640728
-0.781559,0.739436,1.26817
-1.30783,0.699114,-0.240961
-1.5019,-0.0477767,0.638473
-1.93546,2.06057,-0.440051
0.322047,-0.814903,0.63886
0.786184,1.22592,2.8352
-2.06714,1.45742,1.37356
-1.88675,-0.382184,-0.112425
1.7027,0.789983,-1.37586
0.113826,0.0219797,0.238732
-0.32303,-0.018475,-0.551695
0.33487,-0.339667,-0.758953
-1.99754,-0.030966,-1.68369
0.571037,0.200478,-0.0997359
2.09796,0.0499796,-0.263322
-1.1574,-0.46631,0.574191
-1.38988,-2.0042,0.671102
-1.3478,-0.572682,-0.163952
-0.155525,0.218879,1.32325
-1.35534,0.457989,1.03447
-0.527822,0.464904,-0.0353411
0.30824,-1.7345,0.131874
1.48632,0.582439,0.561137
-1.10077,0.562194,0.870023
-0.342498,-0.884137,-1.26384
-0.162071,-0.0597027,1.70308
-1.36948,-1.96271,-0.208885
1.89109,-1.97799,-1.01672
-0.56339,1.11092,0.829634
0.799563,0.886316,1.02809
-0.813471,0.74238,1.64577
-0.189304,1.11843,0.294846
-0.636595,-0.959532,0.429457
-0.482175,-0.891095,-1.04457
1.65638,-0.91612,0.0490352
-0.316103,-1.17869,-0.0748188
-0.232825,-0.0997207,-0.488252
-1.00402,-0.329725,-0.346531
-0.335365,-0.285763,1.16914
-0.221711,-0.445696,-0.958738
0.594813,0.0939036,-1.29659
1.19181,0.281017,0.0917631
-0.451663,0.141126,-0.68909
1.09892,0.0624527,-0.111228
0.215072,1.24882,0.82116
-1.31059,0.853037,-0.228578
-0.106608,-0.700803,-0.924688
-0.172111,-0.9615,0.485422
-1.86626,0.389912,-0.596649
0.808318,-0.93143,0.158329
-0.987296,0.796557,0.226589
-1.17321,-0.964273,-0.537808
-1.43497,-1.37696,0.744521
1.4085,0.100234,-0.200184
-0.593962,0.349968,-0.0914132
0.541673,-2.42224,0.498812
-2.26305,-0.273069,-0.0845098
-0.549139,-0.174847,-1.61945
0.787948,-1.18655,-0.601346
0.245911,-0.449368,0.0079305
2.12502,0.426742,1.6487
0.792805,1.06394,1.24192
-0.598019,-0.39733,-1.14232
-0.957533,-1.75428,0.00203055
-0.613678,0.113317,0.923555
-0.667059,-2.03175,0.528777
