Initial Velocity, Mean = 0, Std = 200
288.458,149.161,165.873
116.639,-364.507,-493.4
-170.992,-74.9236,86.3981
172.888,40.0589,213.388
226.375,-122.882,224.044
-75.082,-158.191,278.346
93.6607,136.645,-303.194
-123.982,278.743,-175.078
338.901,90.188,-352.05
-47.3084,290.868,-384.079
59.0707,48.0584,-164.983
221.66,-184.951,-31.5958
-156.203,195.745,-13.0306
-136.457,-241.556,-71.0871
-242.468,398.044,153.791
194.904,57.0901,-78.0397
50.8546,129.104,67.2736
49.4996,-241.903,139.482
-346.702,1.04376,42.7185
10.1864,38.3494,170.985
223.357,279.738,172.467
-28.3222,-118.297,98.9353
25.6631,-244.502,197.425
-44.1124,46.275,243.973
372.456,-4.36571,-192.707
-158.267,-26.991,-346.961
-121.568,97.1036,160.376
-24.358,-300.281,39.9047
-304.631,135.069,134.404
-218.12,3.341,231.043
-393.711,-112.618,-22.7033
219.868,-271.15,-96.6551
-33.3592,-62.1353,29.967
-317.781,80.5317,-123.227
-46.3037,2.01147,329.647
-107.293,-680.348,-91.9317
-11.0767,-12.2426,457.215
134.315,-141.589,-399.011
-199.547,-151.174,-55.7448
16.2617,-363.728,310.906
145.991,-370.762,-152.516
198.615,216.049,-362.091
-120.181,53.1333,193.756
30.8451,-72.8851,99.3023
82.6616,418.937,-216.648
-230.118,133.769,226.015
66.134,122.747,-260.109
52.7119,-206.68,117.649
-23.4128,114.798,57.0266
-61.1597,32.8447,197.927
54.791,-75.9978,-532.424
-420.556,-106.826,-130.055
-199.461,140.666,-62.7032
-26.31,237.732,115.511
-21.6272,-132.855,37.3194
-240.738,-138.002,-50.3439
119.472,43.0081,332.624
-25.4456,65.7765,-107.858
-172.302,-58.1629,337.265
-375.479,78.9233,-96.7495
-26.3615,28.3544,-298.286
-136.695,105.568,-238.586
-259.051,19.1981,35.5172
-387.168,134.434,216.051
189.886,-303.412,242.842
333.501,-180.626,-3.19425
222.3,243.936,454.485
-318.615,180.117,325.346
-464.763,-224.638,-88.5722
68.769,-294.403,110.938
335.973,-10.9116,-150.731
91.0408,65.0789,208.642
-91.0161,-180.119,-20.9498
-371.086,-108.747,399.773
-120.376,239.169,157.13
-91.5207,369.661,241.073
167.113,-201.231,-376.018
171.793,-111.116,134.395
74.2086,44.6313,-204.474
-179.063,151.482,93.2221
-47.3946,-33.0109,76.2828
50.8783,-16.3071,232.423
65.21,-220.326,366.268
-103.591,71.4034,-257.467
68.3519,-239.532,104.382
51.9837,-120.263,72.2063
-182.431,-331.636,-187.342
303.133,142.707,-1.05914
-18.4926,336.179,-53.4445
-350.344,51.4892,-112.476
419.048,-156.103,-105.962
-14.7816,138.895,69.345
75.656,228.29,-278.734
-78.4699,-277.908,261.663
75.2382,325.045,-94.6171
-283.457,-6.82772,98.3416
97.2503,-2.29735,-76.5828
95.6931,282.628,-74.6554
-83.8666,390.025,25.8059
224.695,1.9785,-48.6954
183.783,-208.131,100.316
63.3462,-375.286,-191.669
-198.802,67.4304,230.381
-156.582,134.715,367.264
-34.5203,217.425,-94.34
89.1823,68.1673,-102.186
-131.885,-232.721,64.9393
117.152,-287.913,-460.867
27.2802,-134.306,2.87063
-26.8446,-60.437,198.492
-49.6911,-193.795,104.804
133.607,52.3359,-292.546
412.015,129.309,149.767
178.528,384.933,141.307
172.759,-229.683,-567.141
-155.805,-65.6932,2.01582
-189.144,77.1926,-150.779
20.9791,165.026,54.3912
-59.3698,254.787,113.968
291.571,-49.7962,-42.3724
-318.696,-171.056,-11.3157
139.1,54.1675,-200.602
-11.5241,-117.864,191.09
-65.832,-216.014,49.382
68.7088,179.978,-201.234
-351.336,30.3334,425.566
-103.176,-38.6801,29.4148
415.632,-397.712,76.1411
-20.4052,-237.726,131.539
152.938,133.726,-204.823
-131.329,-544.551,169.455
-330.525,-342.2,-89.7325
-183.191,135.909,105.901
52.2678,242.139,52.8995
-133.25,-340.893,-246.383
-114.102,-280.088,301.768
-312.946,465.648,38.8793
5.51737,26.4963,-292.083
56.6432,-15.2279,-24.3747
120.011,-299.493,-275.277
48.1024,-191.681,-227.87
180.642,-265.882,-207.22
12.4103,-47.218,180.867
179.836,-0.59804,-432.377
134.659,165.005,103.543
174.513,-258.141,-98.9458
194.289,145.423,-118.442
-116.942,637.259,-86.0815
-91.2811,16.1127,-160.366
315.237,-215.214,48.8918
-7.20753,-454.432,-172.075
2.97081,-502.278,-108.622
30.0667,88.7461,-434.487
-9.86489,-391.394,452.578
107.467,57.5318,184.492
-278.868,-123.46,-233.823
-186.189,0.202254,-138.848
184.709,-118.012,-33.3265
96.7113,187.519,-125.093
241.229,-15.35,-13.6845
-13.3092,-375.52,-49.4127
49.0053,66.7208,-21.3111
70.937,-178.631,177.814
133.641,50.9091,-21.5107
176.927,41.525,261.352
391.596,-4.72038,-265.907
105.128,-293.455,267.895
180.482,-238.159,-248.558
-23.8878,230.533,-94.5935
-25.1327,-282.732,-311.845
10.7103,-210.748,350.651
25.0225,-242.339,-5.23739
-427.4,-192.647,-67.5061
-134.923,-48.0256,184.184
-176.58,-136.14,-56.5524
131.036,66.3543,105.121
-115.862,432.436,-322.115
352.417,-62.3409,30.0719
58.3925,68.7801,123.456
-32.5934,166.48,208.867
-5.42525,-268.434,-134.499
-125.47,-85.1101,115.482
-26.4147,-17.6819,278.183
97.8884,1.83162,30.9601
480.97,-105.37,189.639
52.6704,127.942,-59.7694
-291.756,-296.206,-40.8599
-50.4952,35.5559,-53.7469
-309,-241.425,-232.623
-168.05,-150.763,-235.717
53.3701,-75.1241,-309.851
229.644,37.6524,-53.2924
-212.863,79.7219,31.7722
-188.548,99.429,112.879
-115.353,-89.2047,167.395
172.504,-64.2458,-22.0746
186.708,-206.348,-275.395
207.27,-379.863,-314.622
-84.0081,224.85,-179.63
-224.951,104.404,98.3399
103.95,199.047,-48.5882
141.836,176.835,98.7941
136.804,-76.7912,-13.0206
-24.6482,18.2695,-142.495
-276.369,5.3986,189.318
-53.855,-240.561,-13.9595
472.263,-176.157,311.259
252.797,192.634,26.1357
-176.489,37.2668,49.3642
269.777,197.802,153.729
175.68,22.4046,-157.313
-29.8084,-67.0202,-409.098
278.633,475.321,-61.777
-376.476,-83.6391,88.0166
235.378,67.3674,-87.6152
320.046,114.713,8.83697
3.97291,-89.6863,153.325
6.78628,204.348,119.122
218.888,-117.627,-101.059
-351.879,175.208,348.184
-237.483,-155.901,49.9337
114.76,-295.377,173.378
-29.4416,35.0594,-262.359
-430.162,157.257,18.2857
304.125,161.87,112.979
-350.381,-388.402,-163.471
-29.1115,83.135,241.316
-301.382,-257.88,12.4145
90.681,76.5941,240.348
-0.249736,26.9963,118.477
-232.262,192.723,146.472
-492.887,219.057,-46.6031
181.866,-34.734,87.9089
-35.5181,251.351,15.5088
-432.219,125.918,-374.183
-36.3883,-113.966,-343.187
371.601,150.703,-77.3499
-64.769,238.222,108.833
-311.227,-0.504814,316.022
365.491,427.143,222.412
-79.3367,5.41979,101.557
-229.187,4.04246,-31.8626
-51.0332,-10.3331,-81.176
-400.292,166.964,39.0863
121.614,164.652,39.7639
-99.8523,176.247,149.814
27.9237,-3.46545,-263.468
2.46184,349.393,233.797
68.2805,4.95738,-238.761
414.15,38.0871,-114.902
-193.553,-43.266,149.557
-104.749,-200.008,103.08
-346.42,-119.452,149.247
10.198,144.684,-71.3258
-6.64142,172.671,279.573
-278.739,50.5233,453.045
-404.07,-164.257,-160.562
-37.9809,6.00346,-156.427
218.916,277.373,1.44166
-24.6297,19.1433,-214.229
-141.5,-69.4327,-192.608
181.942,-401.696,356.558
-258.984,194.507,-281.135
-263.983,-86.8579,-148.892
-123.494,211.29,-218.955
125.168,23.9763,52.6959
279.403,43.2684,-61.5866
64.3185,142.562,133.736
33.6627,-108.683,-227.169
-92.8028,-251.015,-30.9393
23.5989,20.3743,97.456
385.969,-83.8487,-217.201
-13.2088,13.1546,312.814
-138.885,15.1113,-158.001
-310.315,23.271,40.6855
328.91,106.607,-31.9671
-163.467,211.697,111.729
41.6759,-162.35,-374.713
315.482,-132.604,291.119
-70.2015,-182.245,41.6865
142.332,-78.7226,278.094
58.4307,-74.6939,-24.9378
212.001,-258.759,-365.354
-259.84,249.46,25.9411
13.0222,159.275,193.821
85.9105,301.99,-300.403
117.871,177.018,1.91721
167.452,-184.12,-330.239
-286.816,253.175,-106.878
23.9745,69.7782,171.3
201.782,-186.914,228.239
-105.431,53.6654,-313.641
-265.091,-67.9584,134.542
104.634,-20.0093,-33.0989
72.7599,-94.0718,204.084
-49.8805,193.636,-198.407
276.784,73.0037,-80.0194
-31.5728,-116.4,-525.762
188.684,53.8099,108.03
-382.506,122.667,72.1471
-70.6254,57.6338,123.564
-200.818,-81.9989,-53.9978
283.349,-270.369,33.9563
-20.6316,121.227,-113.926
-127.091,189.285,-149.121
11.6114,294.312,-108.309
-322.913,-373.406,269.18
-53.6712,-10.5569,-138.58
-237.104,121.006,-103.822
-251.479,-62.2474,-250.099
-477.326,428.242,-199.979
46.0808,-50.5975,-125.415
179.249,-157.094,227.694
-5.30432,-99.4742,-71.8847
152,-257.394,50.9574
-40.0278,-248.677,21.6428
95.7883,-283.688,159.617
308.804,-49.8781,-69.8033
-392.408,-48.4058,-222.095
-39.1784,-167.387,-88.7339
-121.719,280.838,-118.585
-292.446,239.161,10.9641
7.80994,12.0684,27.4505
-63.6857,-76.7193,40.3113
134.939,-182.185,82.0201
-259.87,199.287,-52.5606
170.989,-54.1158,-91.112
288.7,151.095,394.715
198.981,-89.6551,226.105
34.821,-249.583,2.76598
125.888,-14.6895,-228.531
274.718,-64.0423,112.999
181.178,-434.846,243.762
386.102,-41.3482,270.624
73.1989,-117.65,-19.8847
-386.127,63.9472,181.248
41.7295,-54.7388,-147.178
-242.629,-197.738,22.1731
-1.56273,-104.405,-73.7157
-3.34998,134.502,-69.0633
103.692,46.3119,26.5208
45.9682,248.792,-27.504
-522.149,69.6669,65.6858
-236.761,-241.789,-157.414
-24.1234,-369.331,-83.4263
-128.289,234.927,-148.803
55.6701,242.105,-121.226
-9.98899,-176.895,-216.525
135.974,48.9984,51.1119
76.2144,41.632,285.815
-79.4192,-407.826,113.791
39.1424,-73.3198,-174.462
-257.69,202.266,2.87031
55.4176,-94.9353,239.407
-375.349,-41.5641,204.421
319.976,1.91731,418.309
240.807,-252.088,147.921
288.886,56.045,-122.859
449.566,8.92468,10.162
-55.22,401.243,170.519
1.92092,177.703,304.629
-123.119,-153.832,44.8507
189.364,-7.20269,-73.5927
132.36,373.236,103.516
356.447,-62.5366,244.997
-134.47,-276.534,4.1724
76.6995,255.002,408.125
63.6592,-37.6588,39.9246
-102.666,-308.779,-135.813
-143.188,124.085,-23.2925
-122.619,481.174,249.977
-191.25,85.1188,279.284
-170.844,128.675,-164.291
217.819,-79.639,-52.0772
157.163,182.554,231.621
103.712,-360.572,75.2994
-350.935,206.653,184.068
38.908,12.4553,101.467
110.125,226.688,-203.683
-46.5717,-32.6812,-66.4996
-250.833,130.266,-67.5521
177.478,202.13,223.938
-60.85,189.215,-166.015
-179.967,389.228,-405.865
223.022,-154.498,116.595
184.425,292.073,48.2668
170.03,-140.899,153.695
331.338,-228.848,-77.2114
-178.178,-213.655,-46.9487
147.869,-31.9773,5.71241
14.1347,-127.975,286.654
268.852,-276.687,253.961
87.4702,-451.515,-526.806
205.003,-16.911,214.627
49.8963,-193.965,-367.472
237.213,-23.5893,-283.145
-384.175,309.708,-65.1589
-209.789,-94.9605,258.056
-43.8353,88.7241,224.856
-178.691,-263.234,-82.13
33.0794,-19.4607,-207.748
-243.1,231.649,175.512
-275.514,73.3272,-66.9352
113.23,-244.265,-219.037
-11.9236,-114.312,272.538
-359.188,105.885,348.756
77.2103,-117.328,-315.483
101.543,-157.098,517.405
-19.3361,348.151,-97.4593
169.44,110.56,-107.583
-223.798,128.463,-21.6948
69.2598,-140.438,-73.0515
187.442,-224.813,-141.019
10.2958,-312.84,-216.057
9.47866,-195.835,-58.1031
-189.058,164.329,-94.6896
-374.999,107.791,133.348
78.8601,223.217,-203.919
-219.525,-181.293,65.5654
-212.713,-259.096,366.969
-181.667,181.265,-103.679
-68.675,-52.9048,387.826
-385.637,13.7834,165.647
381.091,-352.311,116.883
-22.2821,-332.293,-4.03028
-357.94,-8.54924,56.4091
-17.6731,-150.12,68.7412
-197.755,130.502,-335.915
-38.7323,33.708,26.77
66.1838,74.3451,-121.656
10.6345,-86.5615,99.3403
35.9869,-108.793,71.3364
91.1398,-68.5925,-410.382
-171.27,-52.6798,-390.609
-223.783,-386.978,8.79986
-78.8046,316.378,253.518
115.483,-151.844,-167.45
-325.603,-140.431,199.428
92.7719,-41.2122,-62.5476
-155.557,39.0466,135.116
-10.8794,197.848,-20.6284
232.908,-15.3593,-378.09
129.123,77.9177,-435.678
-225.346,428.475,-92.8957
3.56921,-54.2749,-15.0463
-91.3842,-2.14187,44.3218
234.929,-142.498,-278.259
408.747,258.756,-62.2314
-300.669,-243.002,250.424
11.6274,-35.507,-19.8012
-381.366,190.678,-511.763
-41.3514,-25.2261,-202.964
-123.054,-305.975,-225.011
161.747,190.934,54.1366
332.635,-253.255,-20.3822
210.252,42.3015,150.975
-68.1212,-83.2194,217.48
367.391,97.2215,-5.40653
-161.556,-31.7969,-45.8267
-434.785,-64.5344,165.227
-282.136,-22.5976,-47.3917
-131.896,-218.407,-171.015
125.393,264.808,145.826
-185.236,-158.387,94.6354
-76.7531,224.585,9.07761
-106.914,-147.175,-282.629
-72.6782,-437.384,-291.104
86.4553,-57.6866,208.38
-98.0081,44.0897,-118.959
92.4457,63.3787,182.326
-379.86,67.7934,-452.217
22.6878,28.8362,261.099
-139.144,275.558,573.699
90.6613,-8.09746,51.1421
-39.6282,-196.387,-122.282
157.093,136.234,57.1524
325.821,36.6872,371.981
-40.2342,215.825,-75.6338
-358.105,305.947,180.136
-363.781,258.438,-42.7218
95.217,-231.309,-255.263
-168.417,200.4,-404.761
-163.255,30.3613,-154.547
-284.708,2.29011,163.912
210.648,16.0893,183.194
200.668,-111.204,-63.9567
-8.53016,130.977,307.895
-171.281,-42.1698,-120.195
228.545,180.257,-80.8344
-81.0173,-211.941,401.107
145.736,-287.012,-130.601
-266.486,-168.54,-179.229
-189.947,-30.2365,246.392
-78.1843,62.9409,180.922
184.521,64.0001,229.938
-132.505,-319.059,19.2659
152.14,249.669,-230.866
-203.759,-272.93,-157.207
-129.702,239.427,-216.925
-147.535,-15.3533,341.628
104.725,228.338,4.5057
88.8162,706.609,-30.3246
-26.533,-3.83863,-69.6551
47.5874,342.563,-75.7587
-386.124,7.82461,-157.599
18.0244,24.9047,295.866
-91.9403,249.397,164.842
135.989,-155.421,-149.447
-22.2492,-73.6955,314.352
-68.1911,-138.677,55.3304
285.904,-136.925,-17.698
33.6322,520.774,-90.3363
-31.7077,6.25925,353.661
-37.958,104.356,-340.094
-236.877,-208.958,-189.635
83.3856,-96.7252,-285.415
208.475,260.093,258.537
142.482,260.416,-99.5375
28.4152,124.349,-80.9787
54.6603,11.1316,-169.097
89.089,304.625,0.778459
142.757,-113.539,-45.5466
95.561,-144.719,-78.0615
35.9427,-363.31,-85.7836
37.2061,-28.1877,-63.9457
283.664,132.127,-310.243
-37.9496,266.829,-254.707
132.877,-214.568,-281.43
7.53088,245.453,-193.815
-60.9674,-183.911,-336.977
99.0844,-197.175,130.979
314.196,58.6993,-169.476
-193.723,25.4835,-22.4992
-90.0554,-117.602,105.59
32.5002,68.2619,368.705
231.387,108.126,193.612
282.252,131.377,45.2436
39.487,-133.855,96.2435
21.2426,123.316,-64.7772
-213.788,-144.529,3.76525
97.6672,11.2656,-235.618
-135.32,332.234,-249.711
80.2127,99.4998,-6.77205
-6.30112,194.77,-104.046
-116.09,50.3745,104.269
30.8284,-103.318,144.554
382.812,167.762,179.402
151.335,126.718,125.263
-177.076,105.745,-218.354
48.0026,-210.831,-226.157
-68.7971,16.208,-224.756
-352.943,-310.847,-51.4699
230.703,-20.0405,108.312
78.0066,47.4135,-16.9943
153.423,407.141,-57.3594
190.708,93.6192,192.614
167.418,-271.918,-77.8908
-158.363,-444.998,7.90421
-106.2,47.9664,-38.7186
21.5304,-104.859,-87.7037
55.539,193.183,242.948
204.873,78.6073,67.4307
-199.359,-108.946,-358.217
-242.806,-433.686,100.173
50.6081,170.213,-323.68
56.1369,-70.0079,19.8991
-24.4732,7.66468,129.421
-67.0444,-341.144,288.16
70.2271,473.06,107.784
135.921,40.7268,-159.624
-370.672,-355.137,140.32
-34.6433,49.8319,165.422
-185.198,-145.546,-108.866
-107.501,-384.148,52.1585
68.8568,-44.3633,96.1532
21.326,-301.479,-287.489
-63.7271,316.809,-144.124
-452.511,-179.869,-68.4982
267.982,-42.2542,166.712
95.7755,-53.6212,18.4491
62.8314,-183.178,107.072
-396.652,19.5104,221.349
42.9323,-227.441,-120.444
59.6637,-53.7101,-135.879
-419.454,23.7943,141.219
-428.237,155.162,122.154
-51.9029,-25.1159,-89.2334
44.6396,289.375,397.711
-231.978,265.646,328.098
223.616,103.911,65.7941
-365.266,-29.4834,-22.687
-680.969,-5.96,1.67784
-421.453,-233.3,39.9024
95.4585,-9.16136,-3.64516
-272.025,-0.543474,74.5966
15.3865,-343.853,181.313
107.982,309.743,-229.905
-44.613,-193.904,-176.523
58.0317,-70.8568,13.1322
-127.463,-41.8364,-50.8205
296.07,-96.1292,-73.4392
96.8729,-335.136,210.349
-350.793,10.033,38.1106
222.505,-127.075,-123.06
162.534,-60.2903,62.0908
168.818,-193.103,-247.519
143.09,353.397,283.326
-2.76804,30.7907,-145.098
318.67,-424.523,-244.447
121.64,270.077,-61.0842
268.499,-137.082,-227.831
-46.4038,226.96,77.7331
235.416,59.7505,116.801
-233.895,-162.407,312.898
200.75,138.316,97.5011
-192.33,-54.7061,-112.486
-19.1781,133.121,35.4975
158.025,43.3611,-78.0193
43.1159,-110.021,-73.4954
-149.096,94.0015,188.205
-56.5335,-109.425,61.9861
205.872,-27.9827,-222.674
-103.83,316.5,36.9147
-215.951,13.2249,-541.253
-35.3921,385.933,-222.357
-144.244,154.514,-260.863
62.1437,-133.591,-78.2581
211.429,-48.3243,-428.79
-105.47,16.0147,-219.191
15.962,-233.243,53.7732
38.2718,-94.9345,-96.3711
-289.193,227.201,169.218
-226.336,162.715,475.941
232.029,207.96,160.518
25.0107,174.052,-96.3814
247.279,-358.734,-76.7064
-369.213,7.59783,-211.246
-436.159,436.43,-62.7517
14.1624,3.97298,75.2298
-106.079,-331.844,-74.1835
-137.722,216.962,-117.478
50.0552,-2.71943,229.643
-19.5393,291.389,73.071
-99.6058,64.4886,-45.3978
-280.145,-14.2247,-229.603
360.654,-35.4636,64.2956
3.7319,56.0438,-108.043
125.233,-49.1801,-7.11348
21.099,79.6937,-130.521
-101.324,69.1199,178.522
23.7568,237.291,54.9753
-13.5689,118.05,130.901
388.43,-91.252,396.221
308.554,524.794,-15.0249
91.3211,49.797,-36.7115
534.488,73.6375,-26.6714
75.6154,31.8367,113.555
-166.656,-3.41045,-196.928
-357.811,341.958,339.13
-85.8946,-66.4098,46.2989
23.3268,-4.4645,-209.4
115.12,356.2,-15.8043
412.171,-380.971,-21.6943
-186.72,-419.821,-34.8764
278.064,226.75,-148.015
226.674,237.418,342.49
-33.3519,60.8089,-162.707
-191.857,128.766,-141.093
-134.317,-15.2936,56.8293
-203.152,62.7137,-252.966
-164.641,-84.9797,6.63308
320.301,269.975,34.9211
156.027,506.941,-483.659
-58.251,-92.3261,-74.4804
-174.141,175.589,-59.5972
-106.592,-25.5007,-17.8644
-93.5888,-69.4149,-512.304
-138.307,247.732,-117.29
82.1894,-47.3596,40.1627
-178.207,179.615,222.448
-251.818,-26.379,-76.2735
97.8005,-1.89242,-133.43
40.929,176.715,-306.565
350.395,-102.188,127.976
161.918,318.825,436.326
164.515,-233.292,13.5233
220.723,-33.0319,412.391
-10.8894,382.257,-89.1241
7.39446,78.783,-75.6951
-95.7126,72.627,15.2605
-50.4867,-120.489,-290.177
-282.267,194.459,186.631
-122.769,221.277,-49.0007
-25.0534,-150.42,444.802
-6.7345,-142.307,258.762
304.097,108.34,304.607
-62.4346,102.506,160.56
195.078,-318.34,-385.606
122.922,-167.977,-42.267
-110.571,286.576,457.553
-14.6161,-127.89,-107.663
-183.705,148.268,80.8675
548.808,98.3096,319.012
-214.841,95.1982,202.576
-274.999,-33.9894,-219.92
-436.715,-40.106,-75.2065
356.149,-14.3078,272.388
221.264,-331.428,-325.026
168.394,20.9416,-331.257
129.949,242.041,-37.9831
435.305,-221.612,-95.5404
-424.709,177.552,319.138
422.16,104.924,306.014
178.81,281.316,-264.082
163.302,261.991,147.015
-85.1325,111.819,28.7405
212.577,349.367,-85.3105
-112.186,345.606,-63.1249
-270.229,178.56,47.739
-45.3029,152.666,26.3689
-37.5563,-54.5967,619.717
-312.827,6.90443,140.659
-95.7168,419.151,67.5695
-0.464013,-124.547,161.396
-162.1,136.515,11.199
303.498,87.0972,22.3004
25.4583,128.637,312.487
-74.1774,-116.233,-244.914
-144.324,-235.267,-164.134
-242.958,21.9056,132.005
135.106,386.048,247.59
88.9627,-123.474,-90.4285
42.305,103.708,-123.153
-358.043,6.55405,15.8547
-370.13,-122.194,16.3235
-28.3076,-43.27,287.173
-49.1207,-576.469,-54.6489
37.846,-136.467,143.093
-75.3965,4.64925,-124.975
-166.254,-275.23,127.983
107.116,129.074,-261.501
-105.574,-305.784,-66.4967
134.774,-161.43,84.4203
-138.553,195.551,30.8857
-403.558,-57.9749,256.221
183.66,50.3914,-249.429
200.118,-428.572,-290.421
102.924,0.2884,443.803
145.39,166.217,-255.998
-49.651,17.4385,118.746
-278.437,-433.167,-23.3415
68.6906,-157.474,169.13
-15.2283,-230.438,-113.612
-15.6619,295.409,-4.18063
-188.692,191.569,36.4531
-127.549,-26.0436,-286.847
-217.609,-162.483,-153.499
147.782,-28.0896,-89.0964
5.40103,-161.937,-78.9069
-166.641,47.8929,-77.4357
252.266,178.595,158.349
80.3574,243.925,-63.5601
-233.567,20.2137,-227.276
-72.2651,334.325,132.129
-335.183,49.6501,294.865
-190.931,-56.1634,-301.678
67.2057,151.717,216.555
-262.35,36.0409,-87.1151
-33.5902,94.9143,-52.5628
20.2636,-276.77,171.361
503.432,118.883,177.965
-98.7484,175.368,-322.659
89.3205,173.021,-481.861
122.581,110.991,252.384
-47.8539,125.906,-124.216
91.7198,276.334,-149.115
-81.0358,-42.6775,373.119
-210.175,255.505,97.0826
-150.848,341.728,156.112
67.3287,46.7853,-160.884
-127.094,-6.80632,-82.3471
160.53,-135.162,246.918
163.44,-56.2615,394.029
505.361,62.9415,-312.465
19.9212,-68.9994,-114.042
357.277,51.7967,19.1062
-305.14,55.7612,40.5112
-11.3066,242.982,13.9269
94.8508,416.049,-42.0499
144.419,-8.06621,190.584
1.92409,316.894,151.22
385.529,380.885,-398.422
144.797,94.6285,112.57
-258.169,-90.1691,-276.117
31.6349,-357.801,204.743
160.895,-350.158,-18.0958
9.98419,162.139,58.106
-191.394,28.0401,-131.157
13.6972,80.1034,-137.732
107.637,166.326,28.9968
370.43,-51.5096,-21.1137
-107.261,-80.9852,-267.05
353.211,65.3271,31.2332
251.375,218.65,113.639
83.5177,372.969,278.67
-173.559,102.342,-235.507
66.1839,301.631,257.468
-44.6434,282.714,329.226
-92.5219,-143.521,-109.103
160.175,258.348,23.6721
261.919,58.3235,-143.571
-84.9937,246.356,-51.218
-132.339,132.771,22.1229
210.96,39.7553,-63.481
112.391,-161.15,-238.836
-272.828,-111.463,180.017
235.114,-442.361,-68.0384
-138.594,-104.128,-94.0534
36.8076,-55.4265,-64.2333
-446.842,-461.979,-91.9997
150.45,-265.605,150.348
-459.894,-54.4915,-50.5085
229.527,-24.653,506.555
176.241,-62.2439,-177.359
85.2443,130.583,-303.979
-303.064,146.632,-39.5987
-321.856,-2.46027,197.23
41.5508,124.056,-148.119
-23.1112,-31.8867,-277.542
-76.7169,9.85686,-36.1791
-28.1287,119.414,-130.648
10.0753,114.338,-382.518
-135.641,182.951,-147.809
-317.708,-418.723,-20.3485
-26.2374,712.579,303.759
-87.6409,-229.951,-143.042
-2.69227,29.6881,39.4678
407.149,421.3,-31.7286
288.654,-137.756,-163.986
-77.7741,-63.6135,185.858
-10.4552,-196.556,-53.8387
43.2373,52.08,44.6662
135.251,-5.89308,25.0847
-117.499,-52.4196,116.651
-96.4422,-233.461,188.489
53.87,-207.933,23.333
130.209,-135.581,31.7323
36.8426,326.248,-24.1817
63.846,78.3718,-107.847
68.5988,-0.671629,-75.9966
264.178,3.10036,48.9453
323.721,1.93056,-337.976
315.424,337.755,238.968
389.603,37.1953,378.967
416.997,-110.238,-118.995
259.705,-200.458,118.253
-140.139,39.8448,-184.632
-172.97,-164.659,-389.057
41.2274,105.596,-231.144
-88.8619,103.429,128.523
278.641,306.212,-42.9429
-151.292,-215.673,197.339
-168.964,-100.374,-152.317
144.596,-354.228,-472.524
-209.344,-211.435,266.213
-60.8246,-89.2992,95.2101
-372.482,-421.711,-12.5888
37.6383,-206.351,-50.2014
189.714,-234.105,-116.085
-123.325,-485.329,-294.128
-239.782,-77.3508,14.8986
335.053,-68.1273,216.454
79.9571,267.544,-31.5902
-35.9996,227.739,1.27835
-37.3489,-29.7666,-221.534
-88.1262,44.9963,-216.07
-249.025,45.1818,341.366
169.617,44.5731,807.663
-0.289392,-79.828,-299.334
-76.7251,-247.942,-41.2877
127.404,171.472,-69.9355
-14.7159,82.5934,183.684
-10.2572,185.745,-29.312
-2.71119,130.803,54.7111
-263.658,161.635,141.997
-144.197,-138.491,-220.029
74.547,-197.481,127.343
-7.53693,193.179,-79.2599
-134.733,-75.4727,-154.871
-23.2566,-290.538,-75.1589
-18.5738,-108.463,-108.011
-124.557,370.639,75.6874
124.515,77.0782,1.28638
-156.998,-61.3204,-216.799
-88.646,31.9162,-58.6888
187.832,123.554,360.202
160.052,261.034,-137.149
-77.8421,260.404,106.542
-92.0483,-140.231,266.272
-433.09,49.6465,296.697
294.497,-159.258,-31.2832
293.851,50.6009,14.5828
121.006,-111.761,54.0048
-119.245,189.356,-54.2107
124.333,-299.36,-161.645
-93.8768,226.977,-54.3883
113.613,96.9851,-77.6904
376.887,56.605,-185.384
-48.9723,201.133,52.1124
-105.651,15.5443,189.842
-109.746,164.019,383.199
-443.019,-385.699,-231.815
-73.376,-130.537,86.1012
126.019,-251.199,211.858
-288.106,225.297,226.2
120.416,51.653,168.858
-165.521,-123.995,14.779
-5.04077,139.558,5.21898
332.908,199.639,-256.339
-82.4881,-96.8955,-163
69.322,324.893,253.66
128.839,273.567,-159.869
261.66,417.949,-270.523
101.616,325.366,-426.145
-283.447,264.224,107.314
165.233,-3.77033,-110.477
119.027,-150.273,623.203
75.0471,41.3274,-245.038
19.9482,-200.883,52.8596
-415.375,147.721,-133.781
187.35,-125.29,466.213
-151.757,-14.6137,151.026
-135.794,-100.143,-215.152
-37.7173,352.511,135.129
-49.4599,65.0653,241.041
44.6488,-140.692,-201.304
-294.288,530.979,391.357
25.1618,24.4338,-84.6617
153.58,194.499,-207.298
379.106,-138.876,13.8457
77.7417,-77.3522,160.367
9.88582,17.6253,-133.97
215.418,25.9276,54.0127
264.405,259.323,35.048
-173.597,131.737,-161.831
-14.0093,-14.3829,315.779
-310.729,-368.203,7.03035
-149.521,-87.2156,231.737
41.215,-80.9901,288.031
-287.576,-527.547,25.4207
8.6406,114.289,20.9977
-450.029,-339.42,-16.871
-155.665,-187.601,51.7805
60.5353,89.1722,82.7611
122.152,225.258,-64.8817
205.456,347.709,121.044
-267.068,-129.419,318.494
76.4547,-176.193,293.726
-41.3681,661.416,-101.226
-53.8358,280.892,139.794
-65.6713,-171.677,-127.392
